cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers
EDGE:AISLE:x=3.360000:y=9.310000<->AISLE:x=3.520000:y=9.310000,edge,64,7,8.533333333328713,8.533333333328713,0.0,0.0,8.533333333328713,0.0,1
EDGE:AISLE:x=3.520000:y=10.210000<->AISLE:x=3.680000:y=10.210000,edge,74,7,9.866666666660763,9.866666666660763,0.0,0.0,9.866666666660763,0.0,1
EDGE:AISLE:x=3.520000:y=11.110000<->AISLE:x=3.680000:y=11.110000,edge,49,7,6.533333333330063,6.533333333330063,0.0,0.0,6.533333333330063,0.0,1
EDGE:AISLE:x=3.520000:y=12.010000<->AISLE:x=3.680000:y=12.010000,edge,62,8,8.266666666664094,8.266666666664094,0.0,0.0,8.266666666664094,0.0,1
EDGE:AISLE:x=3.520000:y=12.910000<->AISLE:x=3.680000:y=12.910000,edge,55,8,7.333333333330501,7.333333333330501,0.0,0.0,7.333333333330501,0.0,1
EDGE:AISLE:x=3.520000:y=13.810000<->AISLE:x=3.680000:y=13.810000,edge,47,6,6.266666666664648,6.266666666664648,0.0,0.0,6.266666666664648,0.0,1
EDGE:AISLE:x=3.520000:y=14.710000<->AISLE:x=3.680000:y=14.710000,edge,2,1,0.2666666666666515,0.2666666666666515,0.0,0.0,0.2666666666666515,0.0,1
EDGE:AISLE:x=3.520000:y=6.310000<->AISLE:x=3.680000:y=6.310000,edge,30,5,3.9999999999989164,3.9999999999989164,0.0,0.0,3.9999999999989164,0.0,1
EDGE:AISLE:x=3.520000:y=7.510000<->AISLE:x=3.680000:y=7.510000,edge,26,5,3.4666666666641106,3.4666666666641106,0.0,0.0,3.4666666666641106,0.0,1
EDGE:AISLE:x=3.520000:y=8.410000<->AISLE:x=3.680000:y=8.410000,edge,71,8,9.46666666666362,9.46666666666362,0.0,0.0,9.46666666666362,0.0,1
EDGE:AISLE:x=3.520000:y=9.310000<->AISLE:x=3.680000:y=9.310000,edge,66,7,8.799999999995364,8.799999999995364,0.0,0.0,8.799999999995364,0.0,1
EDGE:AISLE:x=3.680000:y=10.210000<->AISLE:x=4.030000:y=10.210000,edge,88,8,25.66666666663292,25.66666666663292,0.0,0.0,25.66666666663292,0.0,1
EDGE:AISLE:x=3.680000:y=11.110000<->AISLE:x=4.030000:y=11.110000,edge,57,8,16.624999999982926,16.624999999982926,0.0,0.0,16.624999999982926,0.0,1
EDGE:AISLE:x=3.680000:y=12.010000<->AISLE:x=4.030000:y=12.010000,edge,80,8,23.333333333319942,23.333333333319942,0.0,0.0,23.333333333319942,0.0,1
EDGE:AISLE:x=3.680000:y=12.910000<->AISLE:x=4.030000:y=12.910000,edge,73,8,21.291666666645682,21.291666666645682,0.0,0.0,21.291666666645682,0.0,1
EDGE:AISLE:x=3.680000:y=13.810000<->AISLE:x=4.030000:y=13.810000,edge,49,6,14.291666666657122,14.291666666657122,0.0,0.0,14.291666666657122,0.0,1
EDGE:AISLE:x=3.680000:y=14.710000<->AISLE:x=4.030000:y=14.710000,edge,2,1,0.5833333333333712,0.5833333333333712,0.0,0.0,0.5833333333333712,0.0,1
EDGE:AISLE:x=3.680000:y=6.310000<->AISLE:x=4.030000:y=6.310000,edge,38,6,11.08333333332703,11.08333333332703,0.0,0.0,11.08333333332703,0.0,1
EDGE:AISLE:x=3.680000:y=7.510000<->AISLE:x=4.030000:y=7.510000,edge,36,6,10.499999999983572,10.499999999983572,0.0,0.0,10.499999999983572,0.0,1
EDGE:AISLE:x=3.680000:y=8.410000<->AISLE:x=4.030000:y=8.410000,edge,85,8,24.79166666664743,24.79166666664743,0.0,0.0,24.79166666664743,0.0,1
EDGE:AISLE:x=3.680000:y=9.310000<->AISLE:x=4.030000:y=9.310000,edge,68,8,19.833333333310563,19.833333333310563,0.0,0.0,19.833333333310563,0.0,1
EDGE:AISLE:x=4.340000:y=10.210000<->AISLE:x=4.500000:y=10.210000,edge,23,6,3.06666666666527,3.06666666666527,0.0,0.0,3.06666666666527,0.0,1
EDGE:AISLE:x=4.340000:y=10.210000<->SUP:CC-12,edge,23,6,5.94166666666527,5.94166666666527,0.0,0.0,5.94166666666527,0.0,1
EDGE:AISLE:x=4.340000:y=11.110000<->AISLE:x=4.500000:y=11.110000,edge,111,8,14.799999999992878,14.799999999992878,0.0,0.0,14.799999999992878,0.0,1
EDGE:AISLE:x=4.340000:y=11.110000<->SUP:CC-13,edge,113,8,29.191666666659074,29.191666666659074,0.0,0.0,29.191666666659074,0.0,1
EDGE:AISLE:x=4.340000:y=12.010000<->AISLE:x=4.500000:y=12.010000,edge,36,6,4.799999999998569,4.799999999998569,0.0,0.0,4.799999999998569,0.0,1
EDGE:AISLE:x=4.340000:y=12.010000<->SUP:CC-14,edge,52,7,13.433333333330417,13.433333333330417,0.0,0.0,13.433333333330417,0.0,1
EDGE:AISLE:x=4.340000:y=12.910000<->AISLE:x=4.500000:y=12.910000,edge,33,6,4.399999999998755,4.399999999998755,0.0,0.0,4.399999999998755,0.0,1
EDGE:AISLE:x=4.340000:y=12.910000<->SUP:CC-15,edge,47,6,12.141666666664861,12.141666666664861,0.0,0.0,12.141666666664861,0.0,1
EDGE:AISLE:x=4.340000:y=13.810000<->AISLE:x=4.500000:y=13.810000,edge,29,8,3.8666666666653384,3.8666666666653384,0.0,0.0,3.8666666666653384,0.0,1
EDGE:AISLE:x=4.340000:y=13.810000<->SUP:CC-16,edge,45,8,11.624999999998565,11.624999999998565,0.0,0.0,11.624999999998565,0.0,1
EDGE:AISLE:x=4.340000:y=14.710000<->AISLE:x=4.500000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=4.340000:y=14.710000<->SUP:CC-17,edge,5,3,1.2916666666664156,1.2916666666664156,0.0,0.0,1.2916666666664156,0.0,1
EDGE:AISLE:x=4.340000:y=6.310000<->AISLE:x=4.500000:y=6.310000,edge,14,3,1.866666666666383,1.866666666666383,0.0,0.0,1.866666666666383,0.0,1
EDGE:AISLE:x=4.340000:y=6.310000<->SUP:CC-08,edge,14,3,3.616666666666383,3.616666666666383,0.0,0.0,3.616666666666383,0.0,1
EDGE:AISLE:x=4.340000:y=7.510000<->AISLE:x=4.500000:y=7.510000,edge,53,6,7.066666666662087,7.066666666662087,0.0,0.0,7.066666666662087,0.0,1
EDGE:AISLE:x=4.340000:y=7.510000<->SUP:CC-09,edge,63,6,16.274999999994435,16.274999999994435,0.0,0.0,16.274999999994435,0.0,1
EDGE:AISLE:x=4.340000:y=8.410000<->AISLE:x=4.500000:y=8.410000,edge,66,8,8.799999999995421,8.799999999995421,0.0,0.0,8.799999999995421,0.0,1
EDGE:AISLE:x=4.340000:y=8.410000<->SUP:CC-10,edge,90,8,23.249999999994373,23.249999999994373,0.0,0.0,23.249999999994373,0.0,1
EDGE:AISLE:x=4.340000:y=9.310000<->AISLE:x=4.500000:y=9.310000,edge,20,7,2.666666666665378,2.666666666665378,0.0,0.0,2.666666666665378,0.0,1
EDGE:AISLE:x=4.340000:y=9.310000<->SUP:CC-11,edge,32,7,8.266666666665316,8.266666666665316,0.0,0.0,8.266666666665316,0.0,1
EDGE:AISLE:x=4.500000:y=10.210000<->AISLE:x=4.660000:y=10.210000,edge,21,6,2.799999999998846,2.799999999998846,0.0,0.0,2.799999999998846,0.0,1
EDGE:AISLE:x=4.500000:y=11.110000<->AISLE:x=4.660000:y=11.110000,edge,107,8,14.266666666659575,14.266666666659575,0.0,0.0,14.266666666659575,0.0,1
EDGE:AISLE:x=4.500000:y=12.010000<->AISLE:x=4.660000:y=12.010000,edge,36,5,4.799999999998555,4.799999999998555,0.0,0.0,4.799999999998555,0.0,1
EDGE:AISLE:x=4.500000:y=12.910000<->AISLE:x=4.660000:y=12.910000,edge,29,6,3.866666666665452,3.866666666665452,0.0,0.0,3.866666666665452,0.0,1
EDGE:AISLE:x=4.500000:y=13.810000<->AISLE:x=4.660000:y=13.810000,edge,29,8,3.866666666665566,3.866666666665566,0.0,0.0,3.866666666665566,0.0,1
EDGE:AISLE:x=4.500000:y=14.710000<->AISLE:x=4.660000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=4.500000:y=6.310000<->AISLE:x=4.660000:y=6.310000,edge,14,3,1.866666666666383,1.866666666666383,0.0,0.0,1.866666666666383,0.0,1
EDGE:AISLE:x=4.500000:y=7.510000<->AISLE:x=4.660000:y=7.510000,edge,53,6,7.066666666662087,7.066666666662087,0.0,0.0,7.066666666662087,0.0,1
EDGE:AISLE:x=4.500000:y=8.410000<->AISLE:x=4.660000:y=8.410000,edge,60,8,7.999999999995467,7.999999999995467,0.0,0.0,7.999999999995467,0.0,1
EDGE:AISLE:x=4.500000:y=9.310000<->AISLE:x=4.660000:y=9.310000,edge,14,6,1.8666666666654237,1.8666666666654237,0.0,0.0,1.8666666666654237,0.0,1
EDGE:AISLE:x=4.660000:y=10.210000<->AISLE:x=4.840000:y=10.210000,edge,15,6,2.2499999999973284,2.2499999999973284,0.0,0.0,2.2499999999973284,0.0,1
EDGE:AISLE:x=4.660000:y=11.110000<->AISLE:x=4.840000:y=11.110000,edge,103,8,15.449999999980225,15.449999999980225,0.0,0.0,15.449999999980225,0.0,1
EDGE:AISLE:x=4.660000:y=12.010000<->AISLE:x=4.840000:y=12.010000,edge,18,3,2.699999999997992,2.699999999997992,0.0,0.0,2.699999999997992,0.0,1
EDGE:AISLE:x=4.660000:y=12.910000<->AISLE:x=4.840000:y=12.910000,edge,29,6,4.3499999999964984,4.3499999999964984,0.0,0.0,4.3499999999964984,0.0,1
EDGE:AISLE:x=4.660000:y=13.810000<->AISLE:x=4.840000:y=13.810000,edge,19,7,2.8499999999982606,2.8499999999982606,0.0,0.0,2.8499999999982606,0.0,1
EDGE:AISLE:x=4.660000:y=14.710000<->AISLE:x=4.840000:y=14.710000,edge,3,2,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1
EDGE:AISLE:x=4.660000:y=6.310000<->AISLE:x=4.840000:y=6.310000,edge,14,3,2.0999999999991967,2.0999999999991967,0.0,0.0,2.0999999999991967,0.0,1
EDGE:AISLE:x=4.660000:y=7.510000<->AISLE:x=4.840000:y=7.510000,edge,51,6,7.649999999987102,7.649999999987102,0.0,0.0,7.649999999987102,0.0,1
EDGE:AISLE:x=4.660000:y=8.410000<->AISLE:x=4.840000:y=8.410000,edge,54,8,8.099999999987432,8.099999999987432,0.0,0.0,8.099999999987432,0.0,1
EDGE:AISLE:x=4.660000:y=9.310000<->AISLE:x=4.840000:y=9.310000,edge,14,6,2.099999999996271,2.099999999996271,0.0,0.0,2.099999999996271,0.0,1
EDGE:AISLE:x=4.840000:y=10.210000<->AISLE:x=5.000000:y=10.210000,edge,15,6,1.9999999999990905,1.9999999999990905,0.0,0.0,1.9999999999990905,0.0,1
EDGE:AISLE:x=4.840000:y=11.110000<->AISLE:x=5.000000:y=11.110000,edge,101,8,13.466666666660302,13.466666666660302,0.0,0.0,13.466666666660302,0.0,1
EDGE:AISLE:x=4.840000:y=12.010000<->AISLE:x=5.000000:y=12.010000,edge,18,3,2.399999999999345,2.399999999999345,0.0,0.0,2.399999999999345,0.0,1
EDGE:AISLE:x=4.840000:y=12.910000<->AISLE:x=5.000000:y=12.910000,edge,21,6,2.799999999999045,2.799999999999045,0.0,0.0,2.799999999999045,0.0,1
EDGE:AISLE:x=4.840000:y=13.810000<->AISLE:x=5.000000:y=13.810000,edge,19,7,2.533333333332749,2.533333333332749,0.0,0.0,2.533333333332749,0.0,1
EDGE:AISLE:x=4.840000:y=14.710000<->AISLE:x=5.000000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=4.840000:y=6.310000<->AISLE:x=5.000000:y=6.310000,edge,14,3,1.866666666666383,1.866666666666383,0.0,0.0,1.866666666666383,0.0,1
EDGE:AISLE:x=4.840000:y=7.510000<->AISLE:x=5.000000:y=7.510000,edge,51,6,6.799999999995663,6.799999999995663,0.0,0.0,6.799999999995663,0.0,1
EDGE:AISLE:x=4.840000:y=8.410000<->AISLE:x=5.000000:y=8.410000,edge,52,8,6.9333333333293155,6.9333333333293155,0.0,0.0,6.9333333333293155,0.0,1
EDGE:AISLE:x=4.840000:y=9.310000<->AISLE:x=5.000000:y=9.310000,edge,12,5,1.5999999999987722,1.5999999999987722,0.0,0.0,1.5999999999987722,0.0,1
EDGE:AISLE:x=5.000000:y=10.210000<->AISLE:x=5.160000:y=10.210000,edge,15,6,1.9999999999990905,1.9999999999990905,0.0,0.0,1.9999999999990905,0.0,1
EDGE:AISLE:x=5.000000:y=11.110000<->AISLE:x=5.160000:y=11.110000,edge,99,8,13.199999999993878,13.199999999993878,0.0,0.0,13.199999999993878,0.0,1
EDGE:AISLE:x=5.000000:y=12.010000<->AISLE:x=5.160000:y=12.010000,edge,16,3,2.1333333333327005,2.1333333333327005,0.0,0.0,2.1333333333327005,0.0,1
EDGE:AISLE:x=5.000000:y=12.910000<->AISLE:x=5.160000:y=12.910000,edge,21,6,2.799999999999045,2.799999999999045,0.0,0.0,2.799999999999045,0.0,1
EDGE:AISLE:x=5.000000:y=13.810000<->AISLE:x=5.160000:y=13.810000,edge,15,6,1.9999999999994458,1.9999999999994458,0.0,0.0,1.9999999999994458,0.0,1
EDGE:AISLE:x=5.000000:y=14.710000<->AISLE:x=5.160000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=5.000000:y=6.310000<->AISLE:x=5.160000:y=6.310000,edge,14,3,1.866666666666383,1.866666666666383,0.0,0.0,1.866666666666383,0.0,1
EDGE:AISLE:x=5.000000:y=7.510000<->AISLE:x=5.160000:y=7.510000,edge,47,6,6.266666666662815,6.266666666662815,0.0,0.0,6.266666666662815,0.0,1
EDGE:AISLE:x=5.000000:y=8.410000<->AISLE:x=5.160000:y=8.410000,edge,40,7,5.333333333330302,5.333333333330302,0.0,0.0,5.333333333330302,0.0,1
EDGE:AISLE:x=5.000000:y=9.310000<->AISLE:x=5.160000:y=9.310000,edge,12,5,1.5999999999987722,1.5999999999987722,0.0,0.0,1.5999999999987722,0.0,1
EDGE:AISLE:x=5.160000:y=10.210000<->AISLE:x=5.340000:y=10.210000,edge,15,6,2.2499999999973284,2.2499999999973284,0.0,0.0,2.2499999999973284,0.0,1
EDGE:AISLE:x=5.160000:y=11.110000<->AISLE:x=5.340000:y=11.110000,edge,97,8,14.549999999981726,14.549999999981726,0.0,0.0,14.549999999981726,0.0,1
EDGE:AISLE:x=5.160000:y=12.010000<->AISLE:x=5.340000:y=12.010000,edge,14,3,2.099999999998772,2.099999999998772,0.0,0.0,2.099999999998772,0.0,1
EDGE:AISLE:x=5.160000:y=12.910000<->AISLE:x=5.340000:y=12.910000,edge,21,6,3.1499999999973056,3.1499999999973056,0.0,0.0,3.1499999999973056,0.0,1
EDGE:AISLE:x=5.160000:y=13.810000<->AISLE:x=5.340000:y=13.810000,edge,15,6,2.2499999999983515,2.2499999999983515,0.0,0.0,2.2499999999983515,0.0,1
EDGE:AISLE:x=5.160000:y=14.710000<->AISLE:x=5.340000:y=14.710000,edge,3,2,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1
EDGE:AISLE:x=5.160000:y=6.310000<->AISLE:x=5.340000:y=6.310000,edge,14,3,2.0999999999991967,2.0999999999991967,0.0,0.0,2.0999999999991967,0.0,1
EDGE:AISLE:x=5.160000:y=7.510000<->AISLE:x=5.340000:y=7.510000,edge,43,6,6.4499999999893305,6.4499999999893305,0.0,0.0,6.4499999999893305,0.0,1
EDGE:AISLE:x=5.160000:y=8.410000<->AISLE:x=5.340000:y=8.410000,edge,40,7,5.999999999991104,5.999999999991104,0.0,0.0,5.999999999991104,0.0,1
EDGE:AISLE:x=5.160000:y=9.310000<->AISLE:x=5.340000:y=9.310000,edge,12,5,1.7999999999963165,1.7999999999963165,0.0,0.0,1.7999999999963165,0.0,1
EDGE:AISLE:x=5.340000:y=10.210000<->AISLE:x=5.500000:y=10.210000,edge,13,6,1.733333333332439,1.733333333332439,0.0,0.0,1.733333333332439,0.0,1
EDGE:AISLE:x=5.340000:y=11.110000<->AISLE:x=5.500000:y=11.110000,edge,95,8,12.666666666660575,12.666666666660575,0.0,0.0,12.666666666660575,0.0,1
EDGE:AISLE:x=5.340000:y=12.010000<->AISLE:x=5.500000:y=12.010000,edge,14,3,1.8666666666662763,1.8666666666662763,0.0,0.0,1.8666666666662763,0.0,1
EDGE:AISLE:x=5.340000:y=12.910000<->AISLE:x=5.500000:y=12.910000,edge,19,6,2.5333333333323935,2.5333333333323935,0.0,0.0,2.5333333333323935,0.0,1
EDGE:AISLE:x=5.340000:y=13.810000<->AISLE:x=5.500000:y=13.810000,edge,15,6,1.9999999999994458,1.9999999999994458,0.0,0.0,1.9999999999994458,0.0,1
EDGE:AISLE:x=5.340000:y=14.710000<->AISLE:x=5.500000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=5.340000:y=6.310000<->AISLE:x=5.500000:y=6.310000,edge,10,3,1.3333333333333002,1.3333333333333002,0.0,0.0,1.3333333333333002,0.0,1
EDGE:AISLE:x=5.340000:y=7.510000<->AISLE:x=5.500000:y=7.510000,edge,41,6,5.466666666663087,5.466666666663087,0.0,0.0,5.466666666663087,0.0,1
EDGE:AISLE:x=5.340000:y=8.410000<->AISLE:x=5.500000:y=8.410000,edge,38,7,5.06666666666365,5.06666666666365,0.0,0.0,5.06666666666365,0.0,1
EDGE:AISLE:x=5.340000:y=9.310000<->AISLE:x=5.500000:y=9.310000,edge,10,5,1.333333333332348,1.333333333332348,0.0,0.0,1.333333333332348,0.0,1
EDGE:AISLE:x=5.500000:y=10.210000<->AISLE:x=5.660000:y=10.210000,edge,13,6,1.733333333332439,1.733333333332439,0.0,0.0,1.733333333332439,0.0,1
EDGE:AISLE:x=5.500000:y=11.110000<->AISLE:x=5.660000:y=11.110000,edge,87,8,11.599999999994196,11.599999999994196,0.0,0.0,11.599999999994196,0.0,1
EDGE:AISLE:x=5.500000:y=12.010000<->AISLE:x=5.660000:y=12.010000,edge,12,3,1.5999999999996248,1.5999999999996248,0.0,0.0,1.5999999999996248,0.0,1
EDGE:AISLE:x=5.500000:y=12.910000<->AISLE:x=5.660000:y=12.910000,edge,15,6,1.9999999999990905,1.9999999999990905,0.0,0.0,1.9999999999990905,0.0,1
EDGE:AISLE:x=5.500000:y=13.810000<->AISLE:x=5.660000:y=13.810000,edge,15,6,1.9999999999994458,1.9999999999994458,0.0,0.0,1.9999999999994458,0.0,1
EDGE:AISLE:x=5.500000:y=14.710000<->AISLE:x=5.660000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=5.500000:y=6.310000<->AISLE:x=5.660000:y=6.310000,edge,10,3,1.3333333333333002,1.3333333333333002,0.0,0.0,1.3333333333333002,0.0,1
EDGE:AISLE:x=5.500000:y=7.510000<->AISLE:x=5.660000:y=7.510000,edge,41,6,5.466666666663087,5.466666666663087,0.0,0.0,5.466666666663087,0.0,1
EDGE:AISLE:x=5.500000:y=8.410000<->AISLE:x=5.660000:y=8.410000,edge,38,7,5.06666666666365,5.06666666666365,0.0,0.0,5.06666666666365,0.0,1
EDGE:AISLE:x=5.500000:y=9.310000<->AISLE:x=5.660000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1
EDGE:AISLE:x=5.660000:y=10.210000<->AISLE:x=5.840000:y=10.210000,edge,13,6,1.9499999999973738,1.9499999999973738,0.0,0.0,1.9499999999973738,0.0,1
EDGE:AISLE:x=5.660000:y=11.110000<->AISLE:x=5.840000:y=11.110000,edge,81,8,12.14999999998351,12.14999999998351,0.0,0.0,12.14999999998351,0.0,1
EDGE:AISLE:x=5.660000:y=12.010000<->AISLE:x=5.840000:y=12.010000,edge,12,3,1.7999999999988177,1.7999999999988177,0.0,0.0,1.7999999999988177,0.0,1
EDGE:AISLE:x=5.660000:y=12.910000<->AISLE:x=5.840000:y=12.910000,edge,13,6,1.9499999999974307,1.9499999999974307,0.0,0.0,1.9499999999974307,0.0,1
EDGE:AISLE:x=5.660000:y=13.810000<->AISLE:x=5.840000:y=13.810000,edge,13,5,1.949999999998397,1.949999999998397,0.0,0.0,1.949999999998397,0.0,1
EDGE:AISLE:x=5.660000:y=14.710000<->AISLE:x=5.840000:y=14.710000,edge,3,2,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1
EDGE:AISLE:x=5.660000:y=6.310000<->AISLE:x=5.840000:y=6.310000,edge,10,3,1.4999999999999059,1.4999999999999059,0.0,0.0,1.4999999999999059,0.0,1
EDGE:AISLE:x=5.660000:y=7.510000<->AISLE:x=5.840000:y=7.510000,edge,39,6,5.849999999990104,5.849999999990104,0.0,0.0,5.849999999990104,0.0,1
EDGE:AISLE:x=5.660000:y=8.410000<->AISLE:x=5.840000:y=8.410000,edge,36,7,5.399999999991877,5.399999999991877,0.0,0.0,5.399999999991877,0.0,1
EDGE:AISLE:x=5.660000:y=9.310000<->AISLE:x=5.840000:y=9.310000,edge,6,4,0.8999999999984993,0.8999999999984993,0.0,0.0,0.8999999999984993,0.0,1
EDGE:AISLE:x=5.840000:y=10.210000<->AISLE:x=6.000000:y=10.210000,edge,11,6,1.4666666666657875,1.4666666666657875,0.0,0.0,1.4666666666657875,0.0,1
EDGE:AISLE:x=5.840000:y=11.110000<->AISLE:x=6.000000:y=11.110000,edge,85,8,11.33333333332709,11.33333333332709,0.0,0.0,11.33333333332709,0.0,1
EDGE:AISLE:x=5.840000:y=12.010000<->AISLE:x=6.000000:y=12.010000,edge,12,3,1.5999999999996248,1.5999999999996248,0.0,0.0,1.5999999999996248,0.0,1
EDGE:AISLE:x=5.840000:y=12.910000<->AISLE:x=6.000000:y=12.910000,edge,11,6,1.4666666666660149,1.4666666666660149,0.0,0.0,1.4666666666660149,0.0,1
EDGE:AISLE:x=5.840000:y=13.810000<->AISLE:x=6.000000:y=13.810000,edge,11,5,1.4666666666663701,1.4666666666663701,0.0,0.0,1.4666666666663701,0.0,1
EDGE:AISLE:x=5.840000:y=14.710000<->AISLE:x=6.000000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=5.840000:y=6.310000<->AISLE:x=6.000000:y=6.310000,edge,8,3,1.0666666666666345,1.0666666666666345,0.0,0.0,1.0666666666666345,0.0,1
EDGE:AISLE:x=5.840000:y=7.510000<->AISLE:x=6.000000:y=7.510000,edge,39,6,5.199999999996663,5.199999999996663,0.0,0.0,5.199999999996663,0.0,1
EDGE:AISLE:x=5.840000:y=8.410000<->AISLE:x=6.000000:y=8.410000,edge,32,7,4.26666666666415,4.26666666666415,0.0,0.0,4.26666666666415,0.0,1
EDGE:AISLE:x=5.840000:y=9.310000<->AISLE:x=6.000000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1
EDGE:AISLE:x=6.000000:y=10.210000<->AISLE:x=6.160000:y=10.210000,edge,11,6,1.4666666666657875,1.4666666666657875,0.0,0.0,1.4666666666657875,0.0,1
EDGE:AISLE:x=6.000000:y=11.110000<->AISLE:x=6.160000:y=11.110000,edge,87,8,11.59999999999421,11.59999999999421,0.0,0.0,11.59999999999421,0.0,1
EDGE:AISLE:x=6.000000:y=12.010000<->AISLE:x=6.160000:y=12.010000,edge,12,3,1.5999999999996248,1.5999999999996248,0.0,0.0,1.5999999999996248,0.0,1
EDGE:AISLE:x=6.000000:y=12.910000<->AISLE:x=6.160000:y=12.910000,edge,9,6,1.1999999999993634,1.1999999999993634,0.0,0.0,1.1999999999993634,0.0,1
EDGE:AISLE:x=6.000000:y=13.810000<->AISLE:x=6.160000:y=13.810000,edge,9,4,1.1999999999997186,1.1999999999997186,0.0,0.0,1.1999999999997186,0.0,1
EDGE:AISLE:x=6.000000:y=14.710000<->AISLE:x=6.160000:y=14.710000,edge,3,2,0.3999999999997641,0.3999999999997641,0.0,0.0,0.3999999999997641,0.0,1
EDGE:AISLE:x=6.000000:y=6.310000<->AISLE:x=6.160000:y=6.310000,edge,6,2,0.799999999999983,0.799999999999983,0.0,0.0,0.799999999999983,0.0,1
EDGE:AISLE:x=6.000000:y=7.510000<->AISLE:x=6.160000:y=7.510000,edge,33,6,4.399999999997391,4.399999999997391,0.0,0.0,4.399999999997391,0.0,1
EDGE:AISLE:x=6.000000:y=8.410000<->AISLE:x=6.160000:y=8.410000,edge,28,7,3.7333333333310748,3.7333333333310748,0.0,0.0,3.7333333333310748,0.0,1
EDGE:AISLE:x=6.000000:y=9.310000<->AISLE:x=6.160000:y=9.310000,edge,6,4,0.7999999999994998,0.7999999999994998,0.0,0.0,0.7999999999994998,0.0,1
EDGE:AISLE:x=6.160000:y=10.210000<->AISLE:x=6.340000:y=10.210000,edge,15,6,2.2499999999966747,2.2499999999966747,0.0,0.0,2.2499999999966747,0.0,1
EDGE:AISLE:x=6.160000:y=11.110000<->AISLE:x=6.340000:y=11.110000,edge,73,8,10.949999999985,10.949999999985,0.0,0.0,10.949999999985,0.0,1
EDGE:AISLE:x=6.160000:y=12.010000<->AISLE:x=6.340000:y=12.010000,edge,8,2,1.1999999999988518,1.1999999999988518,0.0,0.0,1.1999999999988518,0.0,1
EDGE:AISLE:x=6.160000:y=12.910000<->AISLE:x=6.340000:y=12.910000,edge,5,4,0.7499999999996589,0.7499999999996589,0.0,0.0,0.7499999999996589,0.0,1
EDGE:AISLE:x=6.160000:y=13.810000<->AISLE:x=6.340000:y=13.810000,edge,9,4,1.34999999999917,1.34999999999917,0.0,0.0,1.34999999999917,0.0,1
EDGE:AISLE:x=6.160000:y=14.710000<->AISLE:x=6.340000:y=14.710000,edge,3,2,0.4499999999992781,0.4499999999992781,0.0,0.0,0.4499999999992781,0.0,1
EDGE:AISLE:x=6.160000:y=6.310000<->AISLE:x=6.340000:y=6.310000,edge,6,2,0.8999999999999524,0.8999999999999524,0.0,0.0,0.8999999999999524,0.0,1
EDGE:AISLE:x=6.160000:y=7.510000<->AISLE:x=6.340000:y=7.510000,edge,31,6,4.649999999993014,4.649999999993014,0.0,0.0,4.649999999993014,0.0,1
EDGE:AISLE:x=6.160000:y=8.410000<->AISLE:x=6.340000:y=8.410000,edge,22,7,3.29999999999481,3.29999999999481,0.0,0.0,3.29999999999481,0.0,1
EDGE:AISLE:x=6.160000:y=9.310000<->AISLE:x=6.340000:y=9.310000,edge,6,4,0.8999999999984993,0.8999999999984993,0.0,0.0,0.8999999999984993,0.0,1
EDGE:AISLE:x=6.340000:y=10.210000<->AISLE:x=6.500000:y=10.210000,edge,15,6,1.9999999999988631,1.9999999999988631,0.0,0.0,1.9999999999988631,0.0,1
EDGE:AISLE:x=6.340000:y=11.110000<->AISLE:x=6.500000:y=11.110000,edge,61,8,8.133333333328594,8.133333333328594,0.0,0.0,8.133333333328594,0.0,1
EDGE:AISLE:x=6.340000:y=12.010000<->AISLE:x=6.500000:y=12.010000,edge,4,2,0.533333333332962,0.533333333332962,0.0,0.0,0.533333333332962,0.0,1
EDGE:AISLE:x=6.340000:y=12.910000<->AISLE:x=6.500000:y=12.910000,edge,3,3,0.3999999999998636,0.3999999999998636,0.0,0.0,0.3999999999998636,0.0,1
